dataset,source_row_id,task_label,source_study_id,source_citation,source_doi_or_url,original_material_label,verified_material_group,grouping_rule,provenance_confidence
Dataset III,1235,IBF,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1236,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1237,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1238,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1239,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1240,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1241,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1242,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1243,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1244,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1245,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1246,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1247,ATE,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1248,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1249,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1250,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1251,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1252,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1253,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1254,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1255,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1256,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1257,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1258,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1259,CBZ,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,1260,IBF,Shin2019_Pharmaceuticals,"Shin et al., Removal efficiency of pharmaceuticals using coffee residues biochar activated with zinc chloride and powdered activated carbon, Journal of Korean Society of Environmental Engineers 41 (2019) 515-523.",,C-Biochar,Shin2019_Pharmaceuticals::C-Biochar,source study + source-specific material label,material label and source study verified from source article/SI
