dataset,source_row_id,task_label,source_study_id,source_citation,source_doi_or_url,original_material_label,verified_material_group,grouping_rule,provenance_confidence
Dataset II,436,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,437,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,438,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,439,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,440,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,441,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,442,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,443,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,444,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,445,Ba(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,446,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,447,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,448,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,449,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,450,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,451,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,452,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,453,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,454,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,455,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,456,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,457,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,458,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,459,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,460,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,461,Co(II),Shin2021_Alkaline,"Shin et al., Changes in adsorption mechanisms of radioactive barium, cobalt, and strontium ions using spent coffee waste biochars via alkaline chemical activation, Environmental Research 199 (2021) 111346.",https://doi.org/10.1016/j.envres.2021.111346,SCWB-A,Shin2021_Alkaline::SCWB-A,source study + source-specific material label,material label and source study verified from source article/SI
